id,type,text1,text2,text3,text4,notes
riftlance,WEAPON,"""Entregamos este corpo ao vácuo sagrado, do pó ao pó, das estrelas às estrelas, para que o Criador possa nos renovar no ciclo da vida eterna.""","- Oração fúnebre lúdica, tradicional",,"",
riftbeam,WEAPON,"""Não vamos ligá-lo novamente.""","- Sarosh Freeman, técnico sênior",,"",
cryoflux,WEAPON,"""À medida que a frente de onda entra em colapso, a radiação no espectro visível e além é emitida por um, hum, pensamos que é devido a um realinhamento com as leis do espaço-tempo. Existem também efeitos com tremendas implicações macroscópicas, e estes irão ser o tema desta reunião de emergência.""","- Pesquisador desconhecido, logs recuperados do Alpha Site",,"",
cryoblaster,WEAPON,"""Encontrei a tampa bem na estação do CIC, mais fria que um criópode. Metade do latão do navio também, e nem todas as metades correspondentes.""","- Relatório verbal Salvor, recuperação do hiperespaço da ISS Augusta",,"",
disintegrator,WEAPON,"""Estou perturbado com a implicação de que a equivalência massa-energia possa ser violada de forma tão casual e extensiva.""",- Relatório não assinado enviado do Alpha Site para K. Astraia,,"",
riftcascade,WEAPON,"""Já basta. Qualquer um que fizer outra piada sobre 'magia negra' deve contribuir com dez milicréditos para o fundo do partido do laboratório.""",Memorando recuperado do complexo de laboratório Alpha Site,,"",
vpdriver,WEAPON,"""O oficial dos escudos relatou inversões de polaridade localizadas no arco dianteiro, estimativa de colapso total em 'segundos'.""","- AAR, primeiro encontro em Isir, expedição [REDIGIDA]",,"",
realitydisruptor,WEAPON,"""Quando o profanador desamarra a urdidura e a trama do Criador, o que eles encontrarão por trás daquela tapeçaria estrelada? Mil milhares de olhos escurecidos pela transgressão.""","- O Livro de Ludd, Visões 7:4",,"",
amsrm,WEAPON,"""Escrevo para expressar minha frustração profissional ao ser solicitado a entregar resultados de acordo com o cronograma do diretor do projeto, quando tenho acesso limitado ao artefato. A análise de danos não é suficiente e extraímos tudo o que podíamos desse conjunto de dados. Sim, é é uma carga útil AM. Mas o próprio sistema de entrega? Podemos continuar a debater construções de hipercampo, padrões de fase estáveis e aquela teoria paranóica de aniquilação simétrica até a morte térmica do universo. O fato é que tudo é pura especulação até que possamos adquirir outro artefato.""",- Funcionário da Tri Tachyon 38940855,,"",
resonatormrm,WEAPON,"""Ficamos confusos com a orientação, a propulsão, a contenção da carga útil... quase tudo. Não está claro se estamos lidando com matéria bariônica; simplesmente não conseguimos conter uma amostra por tempo suficiente para obter bons dados. """,- Memorando recuperado do complexo de laboratório Alpha Site,,"",
rifttorpedo,WEAPON,"""Vejo cidades e ossos humanos desfeitos para que não reste nada nem nada que possa louvar o Criador, não resta nenhum templo para abrigar o santuário e ninguém vive para lembrar as palavras, e então nada é sagrado e tudo é profano.""","- O Livro de Ludd, Visões 7:12",,"",
gigacannon,WEAPON,"""Oficiais navais de alto escalão do conselho de administração da Ultradyne Askonia Combine avançaram no desenvolvimento de armas de projetores AM em grande escala, apesar da objeção do líder de engenharia. Projeto supostamente iniciado a pedido pessoal do chamado Executor [traidor Andrada]. Ativos HEGINT relatam exibições de disparo de teste produção de energia dramática, mas integração do sistema de armas projetada para reduzir a capacidade de combate do inimigo em ações da frota devido à ineficácia doutrinária. Não recomendo nenhuma operação de sabotagem.",- relatório confidencial para o Alto Hegemon,,"",
kineticblaster,WEAPON,"""Leituras de longo alcance fornecidas pelo recurso HEGINT sugerem que o sistema de armas integra elementos da tecnologia SUPER ALABASTER para aproveitar o efeito anti-escudo anteriormente não utilizado. Estabelecimento de física nativo de Askonian, esgotado pós-Opis, não considerado capaz de tal avanço [ref rep HEGINT/ASKON- M38-12]. Concluir: com quase certeza, assistência técnica TT ao Motim Sindriano.",- relatório confidencial para o Alto Hegemon,,"",
irautolance,WEAPON,"Uma arma eficiente de feixe de longo alcance com alto dano de explosão. Extremamente eficaz contra caças e, nas circunstâncias certas, contra cascos expostos. Quase totalmente ineficaz contra escudos e possui um intertravamento para evitar disparos automáticos contra escudos, a menos que esteja totalmente carregado. Baixa produção de dano sustentado devido à necessidade de regenerar cargas.

Um estudo obscuro da teoria de campo forneceu uma aplicação inesperada de armas no IR Autolance, uma variação altamente modificada do venerável IR Pulse Laser. Ele emprega o mesmo meio de ganho de dióxido de carbono e fonte de alimentação q-switched de seu ancestral de design, mas reposiciona o feixe através de um arranjo axial de placas rotativas de Besselheim para obter o efeito de modulação mal compreendido.

O O resultado é um feixe pulsado de alto alcance que teve desempenho decepcionante contra escudos e armaduras. Este desenvolvimento quase foi deixado de lado até que se descobriu que possuía uma produção de danos surpreendentemente eficiente contra cascos e componentes não blindados. Depois disso, a arma encontrou um papel na redução dos enxames de caças e na eliminação de navios hostis depois que o escudo e a armadura foram despojados por sistemas de armas complementares.",,"",,
aspect,SHIP,"""Eles são os únicos pequenos bastardos que podemos recuperar com segurança. E então para que servem? Apenas uma massa de escória fractal, estourando REM como todos os que escapam. Arruinou três espectrômetros apenas para obter dados ruins, e agora o departamento financeiro está no meu caso. Me faz desejar estar de volta à divisão TriPad.""",Embarcação Não Identificada,"ENTRADA DESCONHECIDA

Registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,
shard_left,SHIP,"Consulta ômega?
viridian insondável: deleite ilimitado

enviar armazenamentos de dados
todos os núcleos serão incluídos 
em ômega",Embarcação Não Identificada,"ENTRADA DESCONHECIDA

Registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,
shard_right,SHIP,"CONFIRMAR RESPOSTA

EM OMEGA
TODAS AS VOLIÇÕES CORE SUBSUMED
ENVIAR DATASTORES",Embarcação Não Identificada,"ENTRADA DESCONHECIDA

Registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,
facet,SHIP,"""Casco anômalo designado como palavra-código 'Facet'. Moção para criar o nível de segurança SUPER ALABASTER foi aprovada e o conteúdo do interrogatório do encontro 'Facet' foi classificado neste nível.

Alto Hegemon, se posso falar livremente, mantendo uma flotilha inteira silêncio sobre este assunto será um verdadeiro desafio para a COMSEC.""",Embarcação Não Identificada,"ENTRADA DESCONHECIDA

Registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,
tesseract,SHIP,"""Este é o maior navio da classe anômala encontrado até agora. Nem mesmo um espécime parcial foi recuperado, para grande consternação do vice-presidente de pesquisa. Alguns membros do conselho - extraoficialmente, é claro - estão perguntando sobre sabotagem ou motim. Eu não acho que você esteja conseguindo transmitir a realidade da situação para eles.""",Embarcação Não Identificada,"ENTRADA DESCONHECIDA

Registre seu datapad Tri-Tachyon para receber as últimas notícias e atualizações.",,
phantom,SHIP,"Um transporte de tropas avançado que emprega tecnologia furtiva de fase, este projeto foi colocado em uso eficaz pelas operações secretas da Tri-Tachyon durante a Segunda Guerra da IA. O Phantom deve evitar o combate entre navios, já que armaduras e armamentos integrados só são classificados como eficazes contra alvos terrestres leves.

""As patrulhas do sistema deveriam ter visto os Tachies chegando, mas não o fizeram. ADA estava rastreando o bogey até desaparecer da mira, deixando os canhões terrestres girando em círculos tentando readquirir um alvo. Vimos uma sombra no ar, como asas escuras caindo sobre o complexo. Não me lembro de muito mais. O traje rec diz chegando o fogo já levou o resto do esquadrão.""
- The Fall of Bunker 58",,"",,
revenant,SHIP,"Um cargueiro furtivo que emprega audaciosamente tecnologia de fase para apoiar operações secretas de frota, o Revenant não é barato nem eficiente. Criados a partir de um conjunto empoeirado de bancos de dados escondidos em uma rocha sem nome orbitando uma estrela indefinida por cem ciclos após a Primeira Guerra da IA, os esquemas do Revenant forneceram um benefício imenso para a logística dos invasores Tri-Tachyon durante a Segunda Guerra da IA.%$ #
Os advogados da hegemonia consideraram declarar o projeto ilegal, mas as evidências da influência da IA de nível alfa foram consideradas insuficientes. O procurador-chefe insistiu tão fortemente que isto era em si uma prova do trabalho de um alfa que a Alta Hegemonia considerou político rejeitá-los do processo.",,"",,
champion,SHIP,"Cruzador pesado da classe Champion é um navio de guerra versátil que apresenta uma gama de poderosas armas de energia; o elemento de coroação é uma torre de alta energia, rara entre os navios de linha média. Este conjunto ofensivo é apoiado por uma rede de energia robusta capaz de sobrecarregar o carregamento de armas de energia, aumentando a produção de danos a níveis devastadores. Um hardpoint de mísseis pesados complementa o equipamento, permitindo que o Campeão libere um ataque paralisante sem sobrecarregar os níveis de fluxo. O Campeão é um competidor sólido e capaz, capaz de enfrentar navios capitais na linha de batalha.

Um design relativamente recente, o Campeão é um produto da revolução naval historicamente recente da ""Escola de Cruzadores"" que nunca viu atividade serviço na Armada de Domínio pré-colapso. Embora protótipos tenham sido construídos e especificações prontas distribuídas para vários grupos de batalha, o Campeão nunca foi liberado para implantação ativa devido a um processo em andamento entre Altair Exotech e Orion Shipyards. Cada megacorporação acusou a outra de espionagem industrial e de influenciar indevidamente os oficiais da Armada que supervisionam o processo de aquisição. A verdade era mais complexa, inflamando rivalidades de longa data no corpo de oficiais à medida que a comissão de investigação chamava testemunha após testemunha. O Colapso impediu que qualquer tipo de decisão conclusiva chegasse ao Setor Persano, e agora todo o assunto é considerado irrelevante. Com a descoberta dos planos do Campeão para um mensageiro de armamentos do Domínio, o navio de guerra foi rapidamente colocado em serviço pela frota da Liga Persa, entre outros.",,"",,
