RecordID,id,type,text1,text2,text3,text4,notes
149,warden,SHIP,"embora as maquinas de guerra automatizadas fossem proibidas no espaco central do dominio, os drones de guerra eram silenciosamente empregados fora do volume oficialmente incorporado. as guarnicoes fronteiricas eram muitas vezes reforcadas por navios drone e eram mobilizadas liberalmente contra mundos rebeldes para fazer pender a terrivel balanca de atrito, colocando o poderio industrial do dominio em oposicao as vidas dos ?combatentes pela liberdade?. o diretor era temido e odiado pelos piratas na fronteira do dominio pelo poder de fogo relativamente pesado que ele liberaria sobre embarcacoes desprotegidas. muitas vezes denegrida na propaganda ludica como uma ?maquina assassina? pela agressao impiedosa que exibia quando ativada.","","","",
396,event_horizon,TERRAIN,o fluxo gravitacional proximo ao horizonte de eventos de um buraco negro e extremo.,"","","",
515,station1_midline,SHIP,"uma estacao orbital de modelo de linha media apresentando um lado pesado e rotacao axial rapida. esta plataforma abriga estaleiros, habitats, fabricas e grandes estoques de armas e suprimentos, permitindo a projecao do poder militar e industrial em todo o volume orbital local.","","","",
338,planet_hesperus,CUSTOM,"um mundo de gelo com uma atmosfera fina e fria, a terraformacao industrial do planeta foi interrompida na epoca da aquisicao luddic do sistema eos exodus. a virtude pode ser encontrada nas dificuldades e os cavaleiros abracam essas dificuldades nas comunidades monasticas marciais espalhadas pela superficie de hesperus. a mineracao limitada de organicos e permitida com contratos concedidos exclusivamente aos fieis. a administracao de ceyx e hesperus e compartilhada no cargo de um unico presbitero orbis.","","os mosteiros agarram-se a fendas particularmente sublimes, a promontorios de escudos vulcanicos ou a plutons ocasionais que abrem caminho atraves da crosta de gelo que envolve o mundo. estes proibem visitantes externos - particularmente os infieis - sem dispensa dos cavaleiros. no entanto, por autoridade do presbitero orbis reinante, uma serie de zonas economicas especiais construidas sobre os blocos flutuantes transmitem farois de aterragem civis para chamar os comerciantes externos para o porto.","",
573,hydra,WEAPON,sistema de armas hydra lanca um conjunto de plataformas dem manobraveis de forma semi-independente a partir de um unico dispositivo. as submunicoes manobram para flanquear o escudo primario do alvo - supostamente direcionado a ameaca do atacante - e so entao disparam raios. as desvantagens da menor carga util e do aumento do tempo de viagem - convidando a intercepcao de defesa pontual - sao geralmente consideradas compensadas quando o hydra e combinado com um conjunto de sistemas de armas complementares para sobrecarregar tanto a flexibilidade tactica como as defesas fisicas da embarcacao alvo.,"","","",
176,assault,ACTION_TOOLTIP,"ordene que sua frota ataque esse objetivo. um numero significativo de navios sera atribuido independentemente de haver navios inimigos nas proximidades. assim que o objetivo for garantido, esta tarefa mudara para ?defender?.",assalto,"","",
184,patrol,ACTION_TOOLTIP,encomende algumas embarcacoes leves disponiveis para proteger a area.,patrulha,"","",
117,omen,SHIP,omen raramente e implantado devido ao custo associado a manutencao de um navio tao tecnologicamente avancado. seus excelentes escudos e o emissor emp que carrega fazem dele uma escolta perfeita para navios maiores.,"","","",
337,planet_daedaleon,CUSTOM,"local de uma antiga base de pesquisa operada pela tri-tachyon corporation, uma enorme falha de contencao liberou um processo ou objeto altamente energetico e aparentemente autossustentavel que derreteu na crosta deixando uma nuvem de radiacao estranha que expele particulas exoticas ate hoje. a lua esta abandonada de toda atividade humana, exceto por uma rede de farois de perigo em orbita mantidos pelos cavaleiros de ludd.","","","",
257,damper_omega,SHIP_SYSTEM,"ativa brevemente um campo de amortecimento de entropia que reduz pela metade todos os danos sofridos e todo o fluxo gerado, e repara rapidamente todos os motores e armas desativados. desativa escudos.",defensiva,"ativa brevemente um campo de amortecimento de entropia que reduz pela metade todos os danos sofridos e todo o fluxo gerado, e repara rapidamente todos os motores e armas desativados. desativa escudos.","",
370,planet_donn,CUSTOM,"um mundo antigo e solitario, que as primeiras sondas roboticas do setor rapidamente determinaram, nao foi formado no sistema hybrasil, mas sim capturado pelo hybrasil algumas centenas de milhoes de anos atras. donn foi sinalizado como de interesse baixo a moderado devido as concentracoes facilmente acessiveis de metais pesados.","","ocasionalmente bombardeado por patrulhas tri-tachyon como uma demonstracao de forca para tranquilizar os investidores, donn, no entanto, prova ser um local ideal de recrutamento ou despejo para os mercenarios sanguinarios que tri-tachyon exige em tempos de guerra - e descarta em tempos de paz.","",
545,rifttorpedo,WEAPON,"?vejo cidades e ossos humanos desfeitos para que nao reste nada nem nada que possa louvar o criador, nao resta nenhum templo para abrigar o santuario e ninguem vive para lembrar as palavras, e entao nada e sagrado e tudo e profano.?","- o livro de ludd, visoes 7:12","","",
139,drone_terminator,SHIP,"um drone de defesa pontual construido em torno do temido analisador de alvos terminator core, que encontra pontos fracos transitorios em misseis e cacas com precisao infalivel. rumores sobre a ia do nucleo excedendo intermitentemente o nivel delta geralmente permitido durante situacoes de combate complexas permanecem nao comprovados.","","","",
488,brilliant,SHIP,"um remanescente das frotas autonomas de ia desenvolvidas pela tri-tachyon corporation. ilegal sob a lei de dominio (e hegemonia), e uma abominacao para a igreja da redencao galactica, a primeira guerra da ia viu essas criacoes serem expurgadas do setor. pelo menos e assim que as historias oficiais contam. tipico dos produtos tritachyon de ultima geracao, o cruzador da classe brilliant nao poupa excessos na montagem do conjunto mais avancado de armamento de energia possivel. tipico de navios autonomos, nao ha concessoes para suporte de vida humana ou mesmo acesso corporal. os reparos sao realizados por um enxame de drones utilitarios semi-inteligentes que viajam atraves de conduites de atmosfera zero que atravessam a massa da nave.","","","",
204,autopilot,ACTION_TOOLTIP,"ative o piloto automatico. sua nau capitania navegara e lutara automaticamente e recebera tarefas conforme apropriado, junto com o resto de sua frota.",alternar piloto automatico,"","",
273,nova_burst,SHIP_SYSTEM,"uma versao do orion device que esta livre das restricoes impostas pela fragilidade da tripulacao humana. explode uma enorme carga de antimateria atras da nave, fazendo com que a nave salte para frente.",movimento,"explode uma enorme carga de antimateria atras da nave, fazendo com que a nave salte para frente.","",
333,planet_maxios,CUSTOM,"um pequeno planeta terrestre, maxios ja foi o centro cosmopolita do sistema. agora manchado com ruinas e impactos antigos e recentes, o sistema de defesa orbital em ruinas fornece apenas cobertura intermitente. a politica entrou efetivamente em colapso e a populacao atual e desconhecida. saqueadores e sobreviventes entram em confronto ocasionalmente, o piscar das armas e o ruido eletromagnetico do combate de baixo nivel crepitando como as tempestades eletricas de um gigante gasoso.","","","",
65,pdburst_fighter,WEAPON,"um laser de rajada curta e alta intensidade com excelente desempenho contra misseis e cacas. a taxa de recarga e reduzida devido a um capacitor menor do que os modelos padrao devido aos requisitos leves de montagem no chassi. o laser de defesa de ponto de explosao e um refinamento adicional das armas de feixe pd padrao. o meio de ganho q-switched e bombeado por pulso, garantindo que a potencia fornecida a safira dopada com titanio ganhe picos medios em um intervalo predefinido. o resultado e uma arma que dispara uma vez a cada dois segundos e e extremamente eficaz devido ao seu pequeno tamanho. o consumo de energia e pequeno o suficiente para que ate mesmo alguns nucleos de potencia de cacas possam suportar a carga de disparo.","","","",
260,flarelauncher_fighter,SHIP_SYSTEM,lanca sinalizadores que interferem nas defesas pontuais.,defensiva,lanca sinalizadores que interferem nas defesas pontuais.,"",
548,irautolance,WEAPON,"uma arma eficiente de feixe de longo alcance com alto dano de explosao. extremamente eficaz contra cacas e, nas circunstancias certas, contra cascos expostos. quase totalmente ineficaz contra escudos e possui um intertravamento para evitar disparos automaticos contra escudos, a menos que esteja totalmente carregado. baixa producao de dano sustentado devido a necessidade de regenerar cargas. um estudo obscuro da teoria de campo forneceu uma aplicacao inesperada de armas no ir autolance, uma variacao altamente modificada do veneravel ir pulse laser. ele emprega o mesmo meio de ganho de dioxido de carbono e fonte de alimentacao q-switched de seu ancestral de design, mas reposiciona o feixe atraves de um arranjo axial de placas rotativas de besselheim para obter o efeito de modulacao pouco compreendido. o resultado e um feixe pulsado de alto alcance que teve desempenho decepcionante contra escudos e armaduras. este desenvolvimento quase foi deixado de lado ate que se descobriu que possuia uma producao de danos surpreendentemente eficiente contra cascos e componentes nao blindados. depois disso, a arma encontrou um papel na reducao dos enxames de cacas e na eliminacao de navios hostis depois que o escudo e a armadura foram despojados por sistemas de armas complementares.","","","",
431,planet_mairaath,CUSTOM,"mairaath foi devastada por uma operacao coordenada do caminho ludico no ciclo 82, que transformou suas impressionantes cidades-estacoes orbitais em armas lancadas contra a superficie fantasticamente terraformada. o que resta e um mundo carbonizado e destruido, os padroes climaticos cuidadosamente nutridos pela grande cabala de terraformacao mayasuran transformados em tempestades de pesadelo que circundam o globo, agitando para sempre as cinzas de um mundo assassinado.","","mesmo depois da sua ruina apocaliptica, a humanidade ainda se agarra a superficie de mairaath, encolhida nas conchas quebradas de grandes cidades derrubadas, devastadas por tempestades interminaveis.","",
